DRIVER_ID,DRIVER,DRIVER_CODE,CONSTRUCTOR_ID,CONSTRUCTOR,RACE_ID,RACE,YEAR,AVG_LAP_TIME,GAP_TO_FASTEST
13,Felipe Massa,MAS,6,Ferrari,894,Korean Grand Prix,2013,113238.018182,3.050309849000
18,Jenson Button,BUT,1,McLaren,901,Malaysian Grand Prix,2014,109101.160714,1.494482143000
818,Jean-Éric Vergne,VER,5,Toro Rosso,901,Malaysian Grand Prix,2014,116105.833333,8.499154762000
22,Rubens Barrichello,BAR,6,Ferrari,73,Bahrain Grand Prix,2005,96069.392857,2.060077068000
30,Michael Schumacher,MSC,6,Ferrari,77,European Grand Prix,2005,94188.016949,0.940206604000
18,Jenson Button,BUT,16,BAR,81,British Grand Prix,2005,85164.200000,0.671066667000
8,Kimi Räikkönen,RAI,1,McLaren,83,Hungarian Grand Prix,2005,83507.885714,0.000000000000
22,Rubens Barrichello,BAR,6,Ferrari,86,Belgian Grand Prix,2005,124532.522727,4.462822727000
11,Takuma Sato,SAT,8,Super Aguri,53,Bahrain Grand Prix,2006,103276.018868,8.781194307000
3,Nico Rosberg,ROS,3,Williams,54,Malaysian Grand Prix,2006,99392.833333,2.240529762000
30,Michael Schumacher,MSC,6,Ferrari,64,German Grand Prix,2006,78681.985075,0.000000000000
23,Ralf Schumacher,SCH,7,Toyota,37,Malaysian Grand Prix,2007,101652.272727,2.814237013000
23,Ralf Schumacher,SCH,7,Toyota,40,Monaco Grand Prix,2007,79847.131579,2.548041835000
3,Nico Rosberg,ROS,3,Williams,40,Monaco Grand Prix,2007,79128.272727,1.829182983000
8,Kimi Räikkönen,RAI,6,Ferrari,44,British Grand Prix,2007,83102.949153,0.000000000000
19,Anthony Davidson,DAV,8,Super Aguri,45,European Grand Prix,2007,130050.796610,3.611496610000
3,Nico Rosberg,ROS,3,Williams,46,Hungarian Grand Prix,2007,83030.428571,0.844842857000
29,Sakon Yamamoto,YAM,12,Spyker,49,Belgian Grand Prix,2007,114391.093023,4.412320296000
21,Giancarlo Fisichella,FIS,10,Force India,19,Malaysian Grand Prix,2008,100175.418182,2.344078896000
9,Robert Kubica,KUB,2,BMW Sauber,21,Spanish Grand Prix,2008,89465.833333,0.434452381000
1,Lewis Hamilton,HAM,1,McLaren,24,Canadian Grand Prix,2008,85784.368421,3.255906883000
17,Mark Webber,WEB,9,Red Bull,27,German Grand Prix,2008,83918.550000,4.835207143000
21,Giancarlo Fisichella,FIS,10,Force India,29,European Grand Prix,2008,102936.571429,2.369220552000
2,Nick Heidfeld,HEI,2,BMW Sauber,30,Belgian Grand Prix,2008,113381.295455,2.361462122000
13,Felipe Massa,MAS,6,Ferrari,31,Italian Grand Prix,2008,98798.301887,0.543698113000
16,Adrian Sutil,SUT,10,Force India,33,Japanese Grand Prix,2008,83014.625000,2.979875000000
13,Felipe Massa,MAS,6,Ferrari,1,Australian Grand Prix,2009,97002.355556,5.180120262000
20,Sebastian Vettel,VET,9,Red Bull,2,Malaysian Grand Prix,2009,108116.800000,0.677380645000
15,Jarno Trulli,TRU,7,Toyota,3,Chinese Grand Prix,2009,149046.722222,22.913061508000
21,Giancarlo Fisichella,FIS,6,Ferrari,13,Italian Grand Prix,2009,88086.075472,1.638792453000
77,Gerhard Berger,BER,22,Benetton,210,San Marino Grand Prix,1997,99856.250000,11.780879032000
77,Gerhard Berger,BER,22,Benetton,211,Monaco Grand Prix,1997,120736.016667,4.515790861000
76,Jan Magnussen,MAG,24,Stewart,217,Hungarian Grand Prix,1997,97949.000000,16.796206897000
35,Jacques Villeneuve,VIL,3,Williams,221,Luxembourg Grand Prix,1997,81908.104478,0.817383548000
64,Pedro Diniz,DIN,21,Arrows,199,British Grand Prix,1998,114192.911111,15.184911111000
44,Olivier Panis,PAN,20,Prost,204,Italian Grand Prix,1998,119734.400000,32.603775000000
50,Jos Verstappen,VER,24,Stewart,206,Japanese Grand Prix,1998,108667.142857,5.872319328000
55,Jean Alesi,ALE,15,Sauber,178,Monaco Grand Prix,1999,87198.700000,2.944700000000
63,Mika Salo,SAL,6,Ferrari,183,Austrian Grand Prix,1999,75939.242857,1.397862575000
37,Pedro de la Rosa,DLR,21,Arrows,184,German Grand Prix,1999,112061.756757,2.759667868000
37,Pedro de la Rosa,DLR,21,Arrows,188,European Grand Prix,1999,98775.153846,6.205403846000
41,Ricardo Zonta,ZON,16,BAR,158,Australian Grand Prix,2000,98076.810345,0.801172414000
65,Johnny Herbert,HER,19,Jaguar,165,Canadian Grand Prix,2000,83977.500000,1.450093750000
22,Rubens Barrichello,BAR,6,Ferrari,169,Hungarian Grand Prix,2000,82831.506494,0.573467533000
64,Pedro Diniz,DIN,15,Sauber,170,Belgian Grand Prix,2000,122468.568182,2.139159091000
22,Rubens Barrichello,BAR,6,Ferrari,174,Malaysian Grand Prix,2000,103083.553571,0.329357142000
23,Ralf Schumacher,SCH,3,Williams,143,Brazilian Grand Prix,2001,90673.407407,11.604170565000
8,Kimi Räikkönen,RAI,15,Sauber,143,Brazilian Grand Prix,2001,84626.509091,5.557272249000
55,Jean Alesi,ALE,20,Prost,147,Monaco Grand Prix,2001,84008.467532,1.411531635000
849,Nicholas Latifi,LAT,3,Williams,1041,Eifel Grand Prix,2020,96734.833333,2.078857143000
842,Pierre Gasly,GAS,213,AlphaTauri,1045,Bahrain Grand Prix,2020,126306.263158,0.209508772000
832,Carlos Sainz,SAI,1,McLaren,1046,Sakhir Grand Prix,2020,63076.942529,0.144597701000
846,Lando Norris,NOR,1,McLaren,1059,French Grand Prix,2021,100184.943396,1.208150943000
1,Lewis Hamilton,HAM,131,Mercedes,1064,Dutch Grand Prix,2021,75365.652778,0.290722222000
844,Charles Leclerc,LEC,6,Ferrari,1066,Russian Grand Prix,2021,105743.461538,3.083065312000
817,Daniel Ricciardo,RIC,1,McLaren,1070,Mexico City Grand Prix,2021,85442.500000,2.075091549000
844,Charles Leclerc,LEC,6,Ferrari,1051,Qatar Grand Prix,2021,90378.894737,1.458350877000
853,Nikita Mazepin,MAZ,210,Haas F1 Team,1051,Qatar Grand Prix,2021,92888.290909,3.967747049000
855,Guanyu Zhou,ZHO,51,Alfa Romeo,1077,Emilia Romagna Grand Prix,2022,89538.129032,1.792319508000
822,Valtteri Bottas,BOT,51,Alfa Romeo,1078,Miami Grand Prix,2022,99812.824561,3.673286099000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1089,Italian Grand Prix,2022,91242.150943,2.753617610000
847,George Russell,RUS,131,Mercedes,1091,Singapore Grand Prix,2022,128714.438596,4.388370799000
815,Sergio Pérez,PER,10,Force India,911,Belgian Grand Prix,2014,116837.477273,1.461204546000
807,Nico Hülkenberg,HUL,10,Force India,926,Australian Grand Prix,2015,97565.789474,2.495668784000
826,Daniil Kvyat,KVY,9,Red Bull,928,Chinese Grand Prix,2015,107703.866667,1.442885898000
3,Nico Rosberg,ROS,131,Mercedes,936,Hungarian Grand Prix,2015,93171.898551,2.450581478000
4,Fernando Alonso,ALO,1,McLaren,936,Hungarian Grand Prix,2015,93029.913043,2.308595970000
832,Carlos Sainz,SAI,5,Toro Rosso,943,Mexican Grand Prix,2015,87377.605634,1.810165634000
18,Jenson Button,BUT,1,McLaren,944,Brazilian Grand Prix,2015,79022.428571,1.992991951000
84,Martin Brundle,BRU,17,Jordan,232,French Grand Prix,1996,82077.507042,1.677576486000
50,Jos Verstappen,VER,29,Footwork,232,French Grand Prix,1996,82559.400000,2.159469444000
22,Rubens Barrichello,BAR,17,Jordan,236,Belgian Grand Prix,1996,133575.655172,13.549746081000
65,Johnny Herbert,HER,15,Sauber,237,Italian Grand Prix,1996,89985.490196,1.992433592000
64,Pedro Diniz,DIN,21,Arrows,207,Australian Grand Prix,1997,101316.148148,7.717561941000
21,Giancarlo Fisichella,FIS,17,Jordan,207,Australian Grand Prix,1997,96254.285714,2.655699507000
24,Vitantonio Liuzzi,LIU,10,Force India,16,Brazilian Grand Prix,2009,79077.028169,1.005464789000
4,Fernando Alonso,ALO,6,Ferrari,337,Bahrain Grand Prix,2010,121640.734694,0.000000000000
37,Pedro de la Rosa,DLR,15,Sauber,338,Australian Grand Prix,2010,98114.051724,1.277310345000
30,Michael Schumacher,MSC,131,Mercedes,340,Chinese Grand Prix,2010,115427.000000,1.102660714000
5,Heikki Kovalainen,KOV,205,Lotus,344,Canadian Grand Prix,2010,83894.235294,3.416292437000
67,Sébastien Buemi,BUE,5,Toro Rosso,346,British Grand Prix,2010,98573.596154,0.915903846000
4,Fernando Alonso,ALO,6,Ferrari,350,Italian Grand Prix,2010,86501.358491,0.000000000000
29,Sakon Yamamoto,YAM,164,HRT,352,Japanese Grand Prix,2010,109403.800000,7.001479245000
22,Rubens Barrichello,BAR,3,Williams,354,Brazilian Grand Prix,2010,80547.428571,1.789639839000
1,Lewis Hamilton,HAM,131,Mercedes,917,Brazilian Grand Prix,2014,76112.845070,0.020521126000
16,Adrian Sutil,SUT,15,Sauber,917,Brazilian Grand Prix,2014,77733.714286,1.641390342000
831,Felipe Nasr,NAS,15,Sauber,956,Austrian Grand Prix,2016,75407.357143,3.248164835000
807,Nico Hülkenberg,HUL,10,Force India,957,British Grand Prix,2016,111029.673077,1.494461539000
1,Lewis Hamilton,HAM,131,Mercedes,958,Hungarian Grand Prix,2016,86144.500000,0.000000000000
830,Max Verstappen,VER,9,Red Bull,958,Hungarian Grand Prix,2016,86839.628571,0.695128571000
825,Kevin Magnussen,MAG,4,Renault,958,Hungarian Grand Prix,2016,88224.028986,2.079528986000
826,Daniil Kvyat,KVY,5,Toro Rosso,958,Hungarian Grand Prix,2016,88234.449275,2.089949275000
63,Mika Salo,SAL,7,Toyota,124,Australian Grand Prix,2002,104137.285714,5.227078817000
23,Ralf Schumacher,SCH,3,Williams,131,Canadian Grand Prix,2002,80966.128571,0.735971428000
31,Juan Pablo Montoya,MON,3,Williams,131,Canadian Grand Prix,2002,80872.053571,0.641896428000
8,Kimi Räikkönen,RAI,1,McLaren,138,Italian Grand Prix,2002,86488.034483,0.073279766000
23,Ralf Schumacher,SCH,3,Williams,138,Italian Grand Prix,2002,87261.500000,0.846745283000
13,Felipe Massa,MAS,15,Sauber,140,Japanese Grand Prix,2002,103585.666667,5.100798742000
51,Justin Wilson,WIL,18,Minardi,108,Australian Grand Prix,2003,108377.875000,10.410219828000
14,David Coulthard,COU,1,McLaren,110,Brazilian Grand Prix,2003,101589.703704,0.149925926000
8,Kimi Räikkönen,RAI,1,McLaren,111,San Marino Grand Prix,2003,85386.129032,0.030354838000
17,Mark Webber,WEB,19,Jaguar,117,French Grand Prix,2003,78794.185714,0.948285714000
49,Heinz-Harald Frentzen,FRE,15,Sauber,119,German Grand Prix,2003,141895.000000,62.361134328000
4,Fernando Alonso,ALO,4,Renault,122,United States Grand Prix,2003,80395.909091,5.097480520000
35,Jacques Villeneuve,VIL,16,BAR,122,United States Grand Prix,2003,80845.126984,5.546698413000
43,Cristiano da Matta,DA ,7,Toyota,92,Bahrain Grand Prix,2004,95241.339286,1.997918233000
4,Fernando Alonso,ALO,4,Renault,94,Spanish Grand Prix,2004,80087.772727,0.499272727000
43,Cristiano da Matta,DA ,7,Toyota,94,Spanish Grand Prix,2004,81588.661538,2.000161538000
22,Rubens Barrichello,BAR,6,Ferrari,99,French Grand Prix,2004,77853.642857,0.451742857000
30,Michael Schumacher,MSC,6,Ferrari,100,British Grand Prix,2004,84711.666667,1.786717949000
42,Antônio Pizzonia,PIZ,3,Williams,103,Belgian Grand Prix,2004,121242.677419,1.599436040000
18,Jenson Button,BUT,16,BAR,103,Belgian Grand Prix,2004,119643.241379,0.000000000000
2,Nick Heidfeld,HEI,17,Jordan,105,Chinese Grand Prix,2004,97822.690909,2.243762338000
822,Valtteri Bottas,BOT,51,Alfa Romeo,1095,São Paulo Grand Prix,2022,83614.028169,0.902388169000
840,Lance Stroll,STR,117,Aston Martin,1105,Spanish Grand Prix,2023,80928.181818,0.959393939000
807,Nico Hülkenberg,HUL,210,Haas F1 Team,1110,Belgian Grand Prix,2023,115020.454545,2.510227272000
822,Valtteri Bottas,BOT,51,Alfa Romeo,1115,Qatar Grand Prix,2023,93433.877193,1.167771930000
852,Yuki Tsunoda,TSU,213,AlphaTauri,1119,Las Vegas Grand Prix,2023,109107.195652,2.141415652000
822,Valtteri Bottas,BOT,15,Sauber,1128,Monaco Grand Prix,2024,113158.447368,2.959037112000
830,Max Verstappen,VER,9,Red Bull,1131,Austrian Grand Prix,2024,71690.859155,0.383845070000
846,Lando Norris,NOR,1,McLaren,1131,Austrian Grand Prix,2024,71735.218750,0.428204665000
830,Max Verstappen,VER,9,Red Bull,1132,British Grand Prix,2024,95163.923077,0.028173077000
844,Charles Leclerc,LEC,6,Ferrari,1132,British Grand Prix,2024,97794.745098,2.658995098000
852,Yuki Tsunoda,TSU,215,RB F1 Team,1135,Dutch Grand Prix,2024,77615.000000,1.982791667000
817,Daniel Ricciardo,RIC,215,RB F1 Team,1135,Dutch Grand Prix,2024,76994.169014,1.361960681000
832,Carlos Sainz,SAI,6,Ferrari,1136,Italian Grand Prix,2024,84836.754717,0.294735849000
861,Franco Colapinto,COL,3,Williams,1138,Singapore Grand Prix,2024,99325.491803,1.703378900000
848,Alexander Albon,ALB,3,Williams,1138,Singapore Grand Prix,2024,104046.866667,6.424753764000
18,Jenson Button,BUT,1,McLaren,967,Brazilian Grand Prix,2016,154131.394366,41.151815419000
822,Valtteri Bottas,BOT,131,Mercedes,973,Spanish Grand Prix,2017,89522.131579,2.302480064000
826,Daniil Kvyat,KVY,5,Toro Rosso,976,Azerbaijan Grand Prix,2017,110943.333333,0.000000000000
826,Daniil Kvyat,KVY,5,Toro Rosso,980,Belgian Grand Prix,2017,116653.636364,4.749064935000
828,Marcus Ericsson,ERI,15,Sauber,989,Australian Grand Prix,2018,95019.200000,3.649283333000
840,Lance Stroll,STR,3,Williams,990,Bahrain Grand Prix,2018,99623.910714,2.747770363000
839,Esteban Ocon,OCO,10,Force India,991,Chinese Grand Prix,2018,103221.964286,0.786607143000
832,Carlos Sainz,SAI,4,Renault,994,Monaco Grand Prix,2018,80048.974359,0.884782051000
843,Brendon Hartley,HAR,5,Toro Rosso,994,Monaco Grand Prix,2018,79637.271429,0.473079121000
4,Fernando Alonso,ALO,1,McLaren,996,French Grand Prix,2018,105281.780000,3.180176226000
830,Max Verstappen,VER,9,Red Bull,997,Austrian Grand Prix,2018,69239.774648,0.000000000000
843,Brendon Hartley,HAR,5,Toro Rosso,998,British Grand Prix,2018,174472.000000,78.534500000000
20,Sebastian Vettel,VET,6,Ferrari,1000,Hungarian Grand Prix,2018,83622.142857,0.244614286000
832,Carlos Sainz,SAI,4,Renault,1008,Brazilian Grand Prix,2018,75562.214286,1.913397385000
847,George Russell,RUS,3,Williams,1011,Bahrain Grand Prix,2019,102160.982143,3.596717992000
1,Lewis Hamilton,HAM,131,Mercedes,1014,Spanish Grand Prix,2019,87127.924242,2.093606060000
817,Daniel Ricciardo,RIC,4,Renault,1014,Spanish Grand Prix,2019,87684.863636,2.650545454000
840,Lance Stroll,STR,211,Racing Point,1020,German Grand Prix,2019,98128.765625,1.748950810000
826,Daniil Kvyat,KVY,5,Toro Rosso,1020,German Grand Prix,2019,98118.437500,1.738622685000
846,Lando Norris,NOR,1,McLaren,1021,Hungarian Grand Prix,2019,83205.608696,1.722808696000
848,Alexander Albon,ALB,5,Toro Rosso,1021,Hungarian Grand Prix,2019,83627.869565,2.145069565000
1,Lewis Hamilton,HAM,131,Mercedes,1026,Japanese Grand Prix,2019,94627.173077,0.266500000000
840,Lance Stroll,STR,211,Racing Point,1027,Mexican Grand Prix,2019,83445.928571,1.630379275000
847,George Russell,RUS,3,Williams,1027,Mexican Grand Prix,2019,84870.942029,3.055392733000
844,Charles Leclerc,LEC,6,Ferrari,1029,Brazilian Grand Prix,2019,77012.323077,2.499009352000
4,Fernando Alonso,ALO,6,Ferrari,842,Malaysian Grand Prix,2011,105305.000000,0.665142857000
153,Jaime Alguersuari,ALG,5,Toro Rosso,842,Malaysian Grand Prix,2011,107329.236364,2.689379221000
817,Daniel Ricciardo,RIC,164,HRT,850,German Grand Prix,2011,103652.350877,6.146784210000
815,Sergio Pérez,PER,15,Sauber,859,Brazilian Grand Prix,2011,79937.557143,1.945106439000
4,Fernando Alonso,ALO,6,Ferrari,864,Spanish Grand Prix,2012,90186.969697,0.048409091000
5,Heikki Kovalainen,KOV,207,Caterham,865,Monaco Grand Prix,2012,83291.181818,1.668656177000
155,Kamui Kobayashi,KOB,15,Sauber,865,Monaco Grand Prix,2012,100399.600000,18.777074359000
18,Jenson Button,BUT,1,McLaren,872,Italian Grand Prix,2012,91094.218750,0.882501769000
17,Mark Webber,WEB,9,Red Bull,875,Korean Grand Prix,2012,105397.854545,0.149654545000
5,Heikki Kovalainen,KOV,207,Caterham,877,Abu Dhabi Grand Prix,2012,116480.563636,1.354135065000
1,Lewis Hamilton,HAM,131,Mercedes,882,Chinese Grand Prix,2013,103558.339286,0.220035715000
814,Paul di Resta,DIR,10,Force India,890,Hungarian Grand Prix,2013,90088.666667,2.239452381000
822,Valtteri Bottas,BOT,3,Williams,891,Belgian Grand Prix,2013,116583.000000,2.442181818000
17,Mark Webber,WEB,9,Red Bull,894,Korean Grand Prix,2013,114368.361111,4.180652778000
1,Lewis Hamilton,HAM,131,Mercedes,900,Australian Grand Prix,2014,103207.500000,5.335394737000
3,Nico Rosberg,ROS,131,Mercedes,903,Chinese Grand Prix,2014,104133.857143,0.333678572000
20,Sebastian Vettel,VET,9,Red Bull,911,Belgian Grand Prix,2014,116562.545455,1.186272728000
32,Christian Klien,KLI,9,Red Bull,72,Malaysian Grand Prix,2005,99545.910714,1.443482143000
33,Tiago Monteiro,TMO,17,Jordan,73,Bahrain Grand Prix,2005,99054.581818,5.045266029000
21,Giancarlo Fisichella,FIS,4,Renault,74,San Marino Grand Prix,2005,87866.000000,2.996306452000
27,Christijan Albers,ALB,18,Minardi,77,European Grand Prix,2005,98232.912281,4.985101936000
22,Rubens Barrichello,BAR,6,Ferrari,82,German Grand Prix,2005,78717.030303,1.820430303000
38,Robert Doornbos,DOO,18,Minardi,82,German Grand Prix,2005,82565.714286,5.669114286000
32,Christian Klien,KLI,9,Red Bull,86,Belgian Grand Prix,2005,125936.976744,5.867276744000
26,Scott Speed,SPE,5,Toro Rosso,54,Malaysian Grand Prix,2006,100035.414634,2.883111063000
31,Juan Pablo Montoya,MON,1,McLaren,57,European Grand Prix,2006,97634.461538,1.655044871000
8,Kimi Räikkönen,RAI,1,McLaren,61,Canadian Grand Prix,2006,81230.300000,0.517334483000
2,Nick Heidfeld,HEI,2,BMW Sauber,68,Chinese Grand Prix,2006,106155.821429,1.642482143000
14,David Coulthard,COU,9,Red Bull,37,Malaysian Grand Prix,2007,100948.638889,2.110603175000
19,Anthony Davidson,DAV,8,Super Aguri,38,Bahrain Grand Prix,2007,100685.294118,2.307837978000
8,Kimi Räikkönen,RAI,6,Ferrari,49,Belgian Grand Prix,2007,109978.772727,0.000000000000
11,Takuma Sato,SAT,8,Super Aguri,52,Brazilian Grand Prix,2007,77163.028986,2.581761380000
12,Nelson Piquet Jr.,PIQ,4,Renault,25,French Grand Prix,2008,79303.971429,0.586185715000
5,Heikki Kovalainen,KOV,1,McLaren,27,German Grand Prix,2008,81989.328358,2.905985501000
10,Timo Glock,GLO,7,Toyota,28,Hungarian Grand Prix,2008,83687.542857,0.238721961000
20,Sebastian Vettel,VET,5,Toro Rosso,28,Hungarian Grand Prix,2008,88336.863636,4.888042740000
3,Nico Rosberg,ROS,3,Williams,29,European Grand Prix,2008,101820.982456,1.253631579000
22,Rubens Barrichello,BAR,24,Stewart,210,San Marino Grand Prix,1997,90429.000000,2.353629032000
78,Nicola Larini,LAR,15,Sauber,210,San Marino Grand Prix,1997,90154.032787,2.078661819000
76,Jan Magnussen,MAG,24,Stewart,219,Italian Grand Prix,1997,89252.290323,1.995516738000
55,Jean Alesi,ALE,22,Benetton,220,Austrian Grand Prix,1997,75279.729730,1.251574800000
75,Shinji Nakano,NAK,20,Prost,220,Austrian Grand Prix,1997,75448.070175,1.419915245000
64,Pedro Diniz,DIN,21,Arrows,221,Luxembourg Grand Prix,1997,82552.089552,1.461368622000
30,Michael Schumacher,MSC,6,Ferrari,222,Japanese Grand Prix,1997,101668.773585,0.000000000000
75,Shinji Nakano,NAK,18,Minardi,191,Australian Grand Prix,1998,114290.375000,19.359409483000
15,Jarno Trulli,TRU,20,Prost,192,Brazilian Grand Prix,1998,85441.411765,4.444925654000
14,David Coulthard,COU,1,McLaren,195,Spanish Grand Prix,1998,86570.169231,0.145215385000
22,Rubens Barrichello,BAR,24,Stewart,197,Canadian Grand Prix,1998,88969.101449,1.181333333000
30,Michael Schumacher,MSC,6,Ferrari,200,Austrian Grand Prix,1998,77227.873239,0.550605633000
21,Giancarlo Fisichella,FIS,22,Benetton,202,Hungarian Grand Prix,1998,83636.289474,1.486276487000
68,Toranosuke Takagi,TAK,25,Tyrrell,204,Italian Grand Prix,1998,90300.769231,3.170144231000
56,Eddie Irvine,IRV,6,Ferrari,181,French Grand Prix,1999,99350.611111,18.754166667000
44,Olivier Panis,PAN,20,Prost,181,French Grand Prix,1999,99484.361111,18.887916667000
14,David Coulthard,COU,1,McLaren,188,European Grand Prix,1999,92694.108108,0.124358108000
49,Heinz-Harald Frentzen,FRE,17,Jordan,190,Japanese Grand Prix,1999,105234.339623,1.861037736000
63,Mika Salo,SAL,15,Sauber,158,Australian Grand Prix,2000,98062.258621,0.786620690000
37,Pedro de la Rosa,DLR,21,Arrows,163,European Grand Prix,2000,93292.984848,3.425984848000
50,Jos Verstappen,VER,21,Arrows,164,Monaco Grand Prix,2000,86634.666667,2.558466667000
65,Johnny Herbert,HER,19,Jaguar,166,French Grand Prix,2000,86225.300000,4.481716667000
60,Gastón Mazzacane,MAZ,18,Minardi,167,Austrian Grand Prix,2000,77880.367647,3.291381732000
55,Jean Alesi,ALE,20,Prost,170,Belgian Grand Prix,2000,124088.812500,3.759403409000
14,David Coulthard,COU,1,McLaren,172,United States Grand Prix,2000,79721.863014,0.394698630000
840,Lance Stroll,STR,211,Racing Point,1033,Hungarian Grand Prix,2020,83286.457143,0.822557143000
842,Pierre Gasly,GAS,213,AlphaTauri,1035,70th Anniversary Grand Prix,2020,93319.903846,1.358500000000
847,George Russell,RUS,3,Williams,1035,70th Anniversary Grand Prix,2020,94389.980392,2.428576546000
842,Pierre Gasly,GAS,213,AlphaTauri,1038,Italian Grand Prix,2020,121246.339623,32.078574917000
20,Sebastian Vettel,VET,6,Ferrari,1039,Tuscan Grand Prix,2020,142458.355932,11.678641646000
815,Sergio Pérez,PER,211,Racing Point,1042,Portuguese Grand Prix,2020,83336.707692,1.566586480000
841,Antonio Giovinazzi,GIO,51,Alfa Romeo,1043,Emilia Romagna Grand Prix,2020,84743.301587,5.070341587000
846,Lando Norris,NOR,1,McLaren,1052,Bahrain Grand Prix,2021,99470.767857,0.829750000000
849,Nicholas Latifi,LAT,3,Williams,1060,Austrian Grand Prix,2021,72540.628571,1.631572233000
846,Lando Norris,NOR,1,McLaren,1069,United States Grand Prix,2021,102874.053571,1.507053571000
841,Antonio Giovinazzi,GIO,51,Alfa Romeo,1069,United States Grand Prix,2021,104029.327273,2.662327273000
830,Max Verstappen,VER,9,Red Bull,1071,São Paulo Grand Prix,2021,78216.154930,0.147830986000
20,Sebastian Vettel,VET,117,Aston Martin,1071,São Paulo Grand Prix,2021,79544.928571,1.476604627000
846,Lando Norris,NOR,1,McLaren,1073,Abu Dhabi Grand Prix,2021,94423.189655,2.899007837000
4,Fernando Alonso,ALO,214,Alpine F1 Team,1075,Saudi Arabian Grand Prix,2022,103329.971429,4.453828572000
849,Nicholas Latifi,LAT,3,Williams,1075,Saudi Arabian Grand Prix,2022,98876.142857,0.000000000000
849,Nicholas Latifi,LAT,3,Williams,1080,Monaco Grand Prix,2022,111115.634921,7.469551588000
842,Pierre Gasly,GAS,213,AlphaTauri,1087,Belgian Grand Prix,2022,119206.250000,2.095022727000
840,Lance Stroll,STR,117,Aston Martin,1088,Dutch Grand Prix,2022,80906.000000,0.897018868000
18,Jenson Button,BUT,1,McLaren,938,Italian Grand Prix,2015,91444.326923,3.129458998000
828,Marcus Ericsson,ERI,15,Sauber,944,Brazilian Grand Prix,2015,79425.797101,2.396360481000
828,Marcus Ericsson,ERI,15,Sauber,949,Bahrain Grand Prix,2016,100960.303571,2.456864975000
30,Michael Schumacher,MSC,6,Ferrari,226,Argentine Grand Prix,1996,99094.891304,4.976628146000
56,Eddie Irvine,IRV,6,Ferrari,226,Argentine Grand Prix,1996,96671.013889,2.552750731000
65,Johnny Herbert,HER,15,Sauber,227,European Grand Prix,1996,84843.283582,1.164582089000
71,Damon Hill,HIL,3,Williams,231,Canadian Grand Prix,1996,83528.478261,0.000000000000
49,Heinz-Harald Frentzen,FRE,15,Sauber,232,French Grand Prix,1996,82754.232143,2.354301587000
79,Ukyo Katayama,KAT,25,Tyrrell,238,Portuguese Grand Prix,1996,88978.676471,2.937033614000
30,Michael Schumacher,MSC,6,Ferrari,239,Japanese Grand Prix,1996,106839.884615,0.036211538000
15,Jarno Trulli,TRU,7,Toyota,29,European Grand Prix,2008,101456.543860,0.889192983000
14,David Coulthard,COU,9,Red Bull,30,Belgian Grand Prix,2008,115467.162791,4.447329458000
6,Kazuki Nakajima,NAK,3,Williams,32,Singapore Grand Prix,2008,115652.344262,2.860129976000
13,Felipe Massa,MAS,6,Ferrari,33,Japanese Grand Prix,2008,81612.686567,1.577936567000
